dba_name,license_id,address,city,state,zip
THE PASTA BOWL COMPANY,1336773,2434-2436 N CLARK ST,CHICAGO,IL,60614
HELEN BOROWICZ,31349,1925 W 47TH ST,CHICAGO,IL,60609
CHICAGO'S ORIGINAL MAXWELL ST,1249273,5304 S WESTERN AVE,CHICAGO,IL,60609
HAN 202,1959609,605 W 31ST ST,CHICAGO,IL,60616
BZY GRILL INC,2595356,130 E 79TH ST,CHICAGO,IL,60619
LA DELICIA MICHOACANA,2405730,5146 S ARCHER AVE,CHICAGO,IL,60632
CHICAGO SMERQS,2523833,213 E 79TH ST,CHICAGO,IL,60619
ST. JANE HOTEL,2158073,224-230 N MICHIGAN AVE FL,CHICAGO,IL,60601
RUBIANNA PASTA & THINGS,2535730,6319 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60637
"MMG W. JACKSON IL, INC.",2536568,111 W JACKSON BLVD,CHICAGO,IL,60604
TOCCO RESTAURANT,1914120,1266 N MILWAUKEE AVE,CHICAGO,IL,60622
BLACKWOOD BBQ,2703507,222 W MERCHANDISE MART PLZ,CHICAGO,IL,60654
TAQUERIA MI PUEBLO,2630746,2459 W 51ST ST,CHICAGO,IL,60632
HAMPTON INN CHICAGO/ LOYOLA STATION,2457769,1209 W ALBION AVE,CHICAGO,IL,60626
MINIGROW BY HONEYGROW,2569565,28 S WABASH AVE,CHICAGO,IL,60603
TOCCO,2192968,11601 W TOUHY AVE,CHICAGO,IL,60666
JET'S PIZZA,2694740,1144 S WABASH AVE,CHICAGO,IL,60605
BURGER KING #10345,2368801,3141 S ASHLAND AVE,CHICAGO,IL,60608
MAKKI GRILL,2529874,4702 N KIMBALL AVE,CHICAGO,IL,60625
STARBUCKS COFFEE #2510,2422996,414 N ORLEANS ST,CHICAGO,IL,60654
"RED SNAPPER HYDE PARK, INC.",2350305,1418 E 53RD ST,CHICAGO,IL,60615
SWILL BAR INN,2616463,415 N MILWAUKEE AVE,CHICAGO,IL,60654
NICKY'S GRILL & YOGURT OASIS,59480,10255 S WESTERN AVE,CHICAGO,IL,60643
KIE-GOL-LANEE COMIDA TRADICIONAL OAXAQUENA,2670189,5004 N SHERIDAN RD,CHICAGO,IL,60640
"CHICAGO GAMING CAFE,LLC.",2595404,1965 N MILWAUKEE AVE,CHICAGO,IL,60647
A & J KRAZY KITCHEN,2570118,7547 W IRVING PARK RD,CHICAGO,IL,60634
MRS. GU SKEWER HOT POT,2703994,2405-2407 S WENTWORTH AVE,CHICAGO,IL,60616
SWEETGREEN,2703724,900 W NORTH AVE,CHICAGO,IL,60614
LOS AMANTES,67265,4753 W 47TH ST,CHICAGO,IL,60632
NICKY'S CHINESE FOOD,1299747,5231 S WOODLAWN AVE,CHICAGO,IL,60615
MODERN WING/TERZO PIANO,1954252,159 E MONROE DR,CHICAGO,IL,60604
HOOTS ON DIVERSEY,2699262,4059 W DIVERSEY AVE,CHICAGO,IL,60639
HOT WOKS COOL SUSHI,64038,30 S MICHIGAN AVE,CHICAGO,IL,60603
JOEY'S SHRIMP HOUSE,2068762,1432 N WESTERN AVE,CHICAGO,IL,60622
HARD ROCK HOTEL,2196249,224-230 N MICHIGAN AVE FL,CHICAGO,IL,60601
THE GODDESS & GROCER,2299087,11601 W TOUHY AVE,CHICAGO,IL,60666
PALM RESTAURANT,2579054,323 E WACKER DR,CHICAGO,IL,60601
"FFT AT SABW, LLC",1649883,1 S DEARBORN ST,CHICAGO,IL,60603
FRIO GELATO,2631305,5152 N CLARK ST,CHICAGO,IL,60640
CARO MIO ITALIAN RISTORANTE,2196648,1831-1833 W WILSON AVE,CHICAGO,IL,60640
SNARF'S,2141447,180 N STETSON AVE FL,CHICAGO,IL,60601
JW MARRIOTT HOTEL CHICAGO,2002661,151 W ADAMS ST,CHICAGO,IL,60603
TACO BELL,2595577,2410 S WESTERN AVE,CHICAGOCHICAGO,IL,60608
TESORI,57929,220 S MICHIGAN AVE,CHICAGO,IL,60604
YIMMIES BRUNCH,2703575,5800 D N LINCOLN AVE,CHICAGO,IL,60659
SUTHERLANDS,2114620,5353 W IRVING PARK RD,CHICAGO,IL,60641
BELLAS FUENTEZ,1356217,1725 W 47TH ST,CHICAGO,IL,60609
JIMMYS,2379109,119 E 75TH ST,CHICAGO,IL,60619
THE ORIGINAL SOUL VEGETARIAN,2146537,203-205 E 75TH ST,CHICAGO,IL,60619
THE CHERRY CIRCLE ROOM,2373671,12 S MICHIGAN AVE,CHICAGO,IL,60603
MASA AZUL,2078819,2901 W DIVERSEY AVE,CHICAGO,IL,60647
ARBY'S ROAST BEEF,14113,7807 S CICERO AVE,CHICAGO,IL,60652
MARISQUERIA LOS CABOS,2153715,3355-3359 N CENTRAL AVE,CHICAGO,IL,60634
DUNKIN DONUTS,2548783,10351 S TORRENCE AVE,CHICAGO,IL,60617
CHICAGO MAGIC LOUNGE,2574857,5050 N CLARK ST,CHICAGO,IL,60640
THE ANTHEM,1938050,1725 W DIVISION ST,CHICAGO,IL,60622
SOUTH BRANCH,2065037,100 S WACKER DR,CHICAGO,IL,60606
LA SCAROLA,61460,721 W GRAND AVE,CHICAGO,IL,60654
MANA FOOD BAR,2368468,1742 W DIVISION ST,CHICAGO,IL,60622
"CHICK-FIL-A,INC.",2688841,177 N State ST,CHICAGO,IL,60601
CAFE LACUNA,2517804,2150 S CANALPORT AVE,CHICAGO,IL,60608
AFTERNOON,2492686,2464 N CLARK ST,CHICAGO,IL,60614
ISSHIN,2703850,1103 W BRYN MAWR AVE,CHICAGO,IL,60660
POPEYES,2578263,9516 S VINCENNES AVE,CHICAGO,IL,60643
CHICK-FIL-A STATE AND LAKE INLINE,2703897,177 N State ST,CHICAGO,IL,60601
YA KWANG,2235049,5116 N LINCOLN AVE,CHICAGO,IL,60625
MAX'S RESTAURANT CHICAGO/MAX'S RESTAURANT CUISINE,2699495,5033 N ELSTON AVE,CHICAGO,IL,60630
STARBUCKS COFFEE #13522,1817658,3232 W FOSTER AVE,CHICAGO,IL,60625
SWIFT & SONS,2390627,1000 W FULTON MARKET,CHICAGO,IL,60607
"LA RICA MICHOACANA NEVERIA, LLC",2196412,3108 W LAWRENCE AVE,CHICAGO,IL,60625
"VHC LOWER, LLC",2314219,203 N WABASH AVE,CHICAGO,IL,60601
STARBUCKS COFFEE #48615,2506134,1601 W IRVING PARK RD,CHICAGO,IL,60613
WOW BAO,1742905,175 W JACKSON BLVD,CHICAGO,IL,60604
INGRACE'S COMPANY V,2437803,315 S LA SALLE ST,CHICAGO,IL,60604
SUBWAY,2583158,7949 S CICERO AVE,CHICAGO,IL,60652
CERISE,2314274,203 N WABASH AVE,CHICAGO,IL,60601
The Manor,22971,4152-4158 W 47TH ST,CHICAGO,IL,60632
PLYMOUTH RESTAURANT,1676129,327 S PLYMOUTH CT,CHICAGO,IL,60604
UPSTAIRS VIRGIN HOTELS,2314250,203 N WABASH AVE,CHICAGO,IL,60601
DAN'S HOT DOG STAND,84306,9314 S ASHLAND AVE,CHICAGO,IL,60620
ENERGYM FITNESS CENTER,2442370,2150 S CANALPORT AVE,CHICAGO,IL,60608
WOLVERINE TRADING LLC,1969715,175 W JACKSON BLVD,CHICAGO,IL,60604
FAIRGROUNDS,2511249,12 S MICHIGAN AVE,CHICAGO,IL,60603
THE GRILL ON 47TH STREET INC.,2469879,4359 W 47TH ST,CHICAGO,IL,60632
BASIL LEAF CAFE/SAGE,1937482,2461-2467 N CLARK ST,CHICAGO,IL,60614
WASABI,2464195,2115 N MILWAUKEE AVE,CHICAGO,IL,60647
EL PADRE NUESTRO INC,2703927,4959 N KEDZIE AVE,CHICAGO,IL,60625
HAYWOOD TAVERN,2321000,2759 W AUGUSTA BLVD,CHICAGO,IL,60622
BLAZE PIZZA,2446460,6550 N SHERIDAN RD,CHICAGO,IL,60626
LITTLE VICTORIES,1938050,1725 W DIVISION ST,CHICAGO,IL,60622
VIRGIN HOTELS CHICAGO LLC,2320391,203 N WABASH AVE,CHICAGO,IL,60601
VIENNA SAUSAGE,2463073,3847 S MORGAN ST,CHICAGO,IL,60609
JOHNNY'S ICE HOUSE,72432,1350 W MADISON ST,CHICAGO,IL,60607
CENTURY CENTRE LOUNGE,2178586,2828 N CLARK ST,CHICAGO,IL,60657
PIZZA NOVA EXPRESS,1893362,3836 W 79TH ST,CHICAGO,IL,60652
TAQUERIA ATOTONILCO #2,7861,1649 W 47TH ST,CHICAGO,IL,60609
CARRIBEAN JERK PALACE,2385577,3792 W 79TH ST,CHICAGO,IL,60652
TRINO'S PIZZERIA,2142757,1013 W 18TH ST,CHICAGO,IL,60608
NUTS ON CLARK-UNION,32269,225 S CANAL ST,CHICAGO,IL,60606
CHINA STAR,2589951,7117 S STATE ST,CHICAGO,IL,60619
"SUBS & SHOP 63RD,  INC",2622876,2423 W 63RD ST,CHICAGO,IL,60629
POTBELLY SANDWICH WORKS # 100,1620704,209 S LA SALLE ST,CHICAGO,IL,60604
VELVET TACO,2652938,2309 N LINCOLN AVE,CHICAGO,IL,60614
BUCK'S FOUR STAR GRILL,2589678,301 S COLUMBUS DR,CHICAGO,IL,60604
BEATRIX MARKET,2574982,23 E JACKSON BLVD BLDG,CHICAGO,IL,60604
MISO ASIAN KITCHEN,2138133,4449 N BROADWAY,CHICAGO,IL,60640
AUNTIE ANNE'S PRETZELS,2501128,225 S CANAL ST,CHICAGO,IL,60606
VIDA SANA,2560775,5817 W DIVERSEY AVE,CHICAGO,IL,60639
BLUE FIN JAPANESE RESTAURANT,2124780,1952 W NORTH AVE,CHICAGO,IL,60622
SERVING CHICAGO'S FINEST,2340652,225 S CANAL ST,CHICAGO,IL,60606
THE CLIFF DWELLERS,29162,200 S MICHIGAN AVE,CHICAGO,IL,60604
POPEYES FAMOUS FRIED CHICKEN,14897,50 N WESTERN AVE,CHICAGO,IL,60612
LA TROPICANA INC,66049,5646 S KEDZIE AVE,CHICAGO,IL,60629
OBBIES PIZZA INC,3896,6654 W ARCHER AVE,CHICAGO,IL,60638
DOMINO'S,2464568,2508 W CERMAK RD,CHICAGO,IL,60608
DOUGH BROS,2333733,400 N STATE ST,CHICAGO,IL,60654
HOTEL ALLEGRO,1803050,171 W RANDOLPH ST,CHICAGO,IL,60601
FURIOUS SPOON,2575413,5406 N CLARK ST,CHICAGO,IL,60640
EGGSPERIENCE,2560093,1230 W TAYLOR ST,CHICAGO,IL,60607
EL TIPICO MEXICAN GRILL,2037965,1905-1907 W FOSTER AVE,CHICAGO,IL,60640
AMERICANA SUBMARINE,1677809,400 S CLARK ST,CHICAGO,IL,60605
STARBUCKS COFFEE #47565,2543156,150 N RIVERSIDE PLZ,CHICAGO,IL,60606
La Viva Kitchen,2358584,4425 W MONTROSE AVE,CHICAGO,IL,60641
KAROLINKA CLUB,1645224,6102 S CENTRAL AVE,CHICAGO,IL,60638
ORALE,2631871,1623 W 43rd ST,CHICAGO,IL,60609
LANDMARK CENTURY CENTRE CINEMA,1332711,2828 N CLARK ST,CHICAGO,IL,60657
CLUTCH BAR & RESTAURANT CHICAGO,1892283,316-318 W ERIE ST,CHICAGO,IL,60654
SUBWAY / TCBY,85532,1100 W TAYLOR ST,CHICAGO,IL,60607
KEVIN'S HAMBURGER HEAVEN,82474,554 W PERSHING RD,CHICAGO,IL,60609
PIZZA   MANIA 2,2110014,5777 N RIDGE AVE,CHICAGO,IL,60660
LA TRAILITA,2703822,2639 S DAMEN AVE,CHICAGO,IL,60608
ONE NORTH,1225539,1 N WACKER DR,CHICAGO,IL,60606
CHICAGO GRIND,2646165,5256 N BROADWAY,CHICAGO,IL,60640
Flying Saucer,1093122,1123 N CALIFORNIA AVE,CHICAGO,IL,60622
TOKYO LUNCH BOXES & CATERING,80130,179 W VAN BUREN ST,CHICAGO,IL,60605
UNI GRILL,2328551,3500 N BROADWAY,CHICAGO,IL,60657
L' PATRON,2469885,3749 W FULLERTON AVE,CHICAGO,IL,60647
SULTAN'S,1767684,2521 N CLARK ST,CHICAGO,IL,60614
FLIPPIN FLAVORS,2689671,1848 W 95TH ST,CHICAGO,IL,60643
COFFEE SHOP,2621509,4300 N NARRAGANSETT AVE,CHICAGO,IL,60634
DADDY'O JERK RESTAURANT,59692,7518 S COTTAGE GROVE AVE,CHICAGO,IL,60619
VENUS DINNER - THEATER,2451779,3741 N SOUTHPORT AVE,CHICAGO,IL,60613
THE HALAL GUYS,2703491,180 N WABASH AVE,CHICAGO,IL,60601
TAQUERIA MI BARRIO ES TEPITO,2698279,2645 W 63RD ST,CHICAGO,IL,60629
"OFRENDA, INC.",2627322,2639 S DAMEN AVE,CHICAGO,IL,60608
McDONALD'S,1969971,225 S CANAL ST,CHICAGO,IL,60606
RED LINE TAP,2177814,7006-7008 N GLENWOOD AVE,CHICAGO,IL,60626
THE PRESS ROOM,2492185,1134 W WASHINGTON BLVD,CHICAGO,IL,60607
HALSTED STREET DELI,2349632,333 S State ST,CHICAGO,IL,60604
NAF NAF GRILL,2475972,14 S CLINTON,CHICAGO,IL,60661
WISE OWL DRINKERY & COOKHOUSE,2334563,324 S RACINE AVE,CHICAGO,IL,60607
A&T PANCAKE HOUSE,2293343,7036 N CLARK ST,CHICAGO,IL,60626
RUNA JAPANESE,2283811,2257 W NORTH AVE,CHICAGO,IL,60647
KNEAD,2528403,2101 W NORTH AVE,CHICAGO,IL,60647
CHILI'S T-I,34169,11601 W TOUHY AVE,CHICAGO,IL,60666
PROGO,2405682,5507 N CLARK ST,CHICAGO,IL,60640
"JET'S PIZZA ILLINOIS #21, LLC",2529907,5058 N CLARK ST,CHICAGO,IL,60640
FUTATSUKI RAMEN,2483444,4621 N BROADWAY,CHICAGO,IL,60640
GERTIE'S ICE CREAM INC,4978,7600 S PULASKI RD,CHICAGO,IL,60652
GO! GROCER #4,22624,4250 N MARINE DR,CHICAGO,IL,60613
ARGO TEA,1593087,819 N Rush ST,CHICAGO,IL,60611
CHIPOTLE MEXICAN GRILL,2670643,1025 W ADDISON ST,CHICAGO,IL,60613
TROPHY ROOM,2314518,170 W ONTARIO ST,CHICAGO,IL,60654
POT PAN RESTAURANT,1820861,1362 N MILWAUKEE AVE,CHICAGO,IL,60622
FRONTERA TORTAS BY RICK  BAYLESS,2363760,11601 W TOUHY AVE,CHICAGO,IL,60666
EL NUEVO TACO LOCO,2446244,1700 W LAWRENCE AVE,CHICAGO,IL,60640
RAINBOW,2163481,4825 N WESTERN AVE,CHICAGO,IL,60625
CAFE EL MESON 2,2621303,6624 N CLARK ST,CHICAGO,IL,60626
TASTY CHINA,2564705,3315 W NORTH AVE,CHICAGO,IL,60647
BURGER KING RESTAURANT,2349215,7523 N CLARK ST,CHICAGO,IL,60626
SAN MIGUEL RESTAURANT COMIDA AUTENTICA MEXICANA,2664914,3956 W 63RD ST,CHICAGO,IL,60629
KOMOREBI,2501826,1324 N MILWAUKEE AVE,CHICAGO,IL,60622
UNION LEAGUE CLUB,2570240,65 W JACKSON BLVD,CHICAGO,IL,60604
BAR RAMONE,2600465,441 N CLARK ST,CHICAGO,IL,60654
TAQUERIA BLUE LINE INC.,2703436,3401 W BELMONT AVE,CHICAGO,IL,60618
AMARIT RESTAURANT,1801618,600 S DEARBORN ST,CHICAGO,IL,60605
"HOMETEAM PIZZA, INC.",2373942,1363 W OHIO ST,CHICAGO,IL,60642
ELSKE,2458129,1350 W RANDOLPH ST,CHICAGO,IL,60607
SALVD Y VIDA,2314690,1751 W 18TH ST,CHICAGO,IL,60608
ORA SUSHI,2534827,5143 N CLARK ST,CHICAGO,IL,60640
PEET'S COFFEE & TEA,2341239,222 S RIVERSIDE PLZ,CHICAGO,IL,60606
THE PUBLICAN,1821706,837 W FULTON MARKET,CHICAGO,IL,60607
PORK AND MINDY'S,2437422,1623 N MILWAUKEE AVE,CHICAGO,IL,60647
FAST BURRITO,2308071,3414 W IRVING PARK RD,CHICAGO,IL,60618
BARBA YIANNI TAVERNA INC.,2196054,4761 N LINCOLN AVE,CHICAGO,IL,60625
LAS ISLAS MARIAS,2065455,8205-8209 S PULASKI RD,CHICAGO,IL,60652
NICK'S ON NORTH,2670594,3323 W NORTH AVE .,CHICAGO,IL,60647
TOVALA,2627040,815 W PERSHING RD,CHICAGO,IL,60609
MOZZARELLA STORE,2631943,822 N MICHIGAN AVE,CHICAGO,IL,60611
THE GAGE,1679829,24 S MICHIGAN AVE,CHICAGO,IL,60603
XURRO,2496049,1710 W 18TH ST,CHICAGO,IL,60608
OIISTAR,2146279,1385 N MILWAUKEE AVE,CHICAGO,IL,60622
FIRST DRAFT,2230618,649 S CLARK ST,CHICAGO,IL,60605
DUCK DUCK GOAT,2398966,851-857 W FULTON MARKET,CHICAGO,IL,60607
THE DRUNKEN BEAN,2535966,400 E SOUTH WATER ST,CHICAGO,IL,60601
BAR SIENA- BOMBO BAR,2627453,130 S MICHIGAN AVE,CHICAGO,IL,60603
VAPIANO,2589916,222 S RIVERSIDE PLZ,CHICAGO,IL,60606
BIRRIERIA Y TAQUERIZ LOPEZ #2,2622264,3711 W COLUMBUS AVE,CHICAGO,IL,60652
THE BALLPARK PUB,2378879,514 W PERSHING RD,CHICAGO,IL,60609
Pastoral,1998846,131 N Clinton ST,CHICAGO,IL,60661
CEVICHE,2320428,2554-2556 W DIVERSEY AVE,CHICAGO,IL,60647
MARKET CREATIONS,2694402,233 S WACKER DR,CHICAGO,IL,60606
CHUCHOS ON ADDISON INC,1300833,7955 W ADDISON ST,CHICAGO,IL,60634
PUBLICAN ANKER,1477723,1576 N MILWAUKEE AVE,CHICAGO,IL,60622
ARTURO EXPRESS,53931,130 S CANAL ST,CHICAGO,IL,60606
SEAFOOD ON THE TABLES,2528732,2965 N LINCOLN AVE,CHICAGO,IL,60657
RACINE PLUMBING,1383544,2642 N LINCOLN AVE,CHICAGO,IL,60614
UNIVERSITY OF CHICAGO,1992481,6025 S ELLIS AVE,CHICAGO,IL,60637
"INES RESTAURANTE, CORP.",2564888,4933 S ASHLAND AVE,CHICAGO,IL,60609
DARRINS FRESH FOOD LLC,2563982,1229 E 87TH ST,CHICAGO,IL,60619
CHUCKIES GRILL,2564113,1358 E 75TH ST,CHICAGO,IL,60619
YOUNG AMERICAN,2626278,2545-2547 N KEDZIE BLVD,CHICAGO,IL,60647
BOSTON BLACKIES OF RIVERSIDE,2069246,120 S RIVERSIDE PLZ,CHICAGO,IL,60606
2015 SEE THRU CHINESE KITCHEN,2463164,609 E 79TH ST,CHICAGO,IL,60619
TACOS DON CUCO,1491578,1847 W 47TH ST,CHICAGO,IL,60609
PRET-A-MANGER,2256573,120 S RIVERSIDE PLZ,CHICAGO,IL,60606
SAME SAME,2689715,2022 W ROSCOE ST,CHICAGO,IL,60618
"POTBELLY SANDWICH WORKS, LLC",2333476,3636 N WESTERN AVE,CHICAGO,IL,60618
BAR-B-Q TONITE LLC,2563933,6348 N ARTESIAN AVE,CHICAGO,IL,60659
ZAIQA RESTAURANT,2632018,2245 W DEVON AVE,CHICAGO,IL,60659
TBD,2626278,2545-2547 N KEDZIE BLVD,CHICAGO,IL,60647
THE GRAIL CAFE,2653263,715 S DEARBORN ST,CHICAGO,IL,60605
FRESHII,2354239,28 N CLARK ST,CHICAGO,IL,60602
BLUE LINE,1170410,1548 N DAMEN AVE,CHICAGO,IL,60622
SWEET SHOT COOKIES LLC,2688916,3211 W ARMITAGE AVE,CHICAGO,IL,60647
CITLALIN GALLERY/THEATER,2334199,2005 S BLUE ISLAND AVE,CHICAGO,IL,60608
LITTLE CAESAR PIZZA #1650,2221,3010 S HALSTED ST,CHICAGO,IL,60608
SUBWAY,2703766,615 W LAKE ST,CHICAGO,IL,60661
NU VINNI'S,2579123,4655 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653
GRAND AVENUE SHRIMP HOUSE,46923,5358 W GRAND AVE,CHICAGO,IL,60639
RAMEN WORKS,2438191,2235 N LINCOLN AVE,CHICAGO,IL,60614
OSTERIA RUSTICANA,2137439,2114 W DIVISION ST,CHICAGO,IL,60622
TORTELLO,2642096,1746 W DIVISION ST,CHICAGO,IL,60622
TROPIC ISLAND JERK CHICKEN,2017922,553 E 79TH ST,CHICAGO,IL,60619
JUICE HOUSE,2488847,1324 W 18TH ST,CHICAGO,IL,60608
Taqueria Y Restaurant Don Ramon,2172667,7020 W GRAND AVE,CHICAGO,IL,60707
PROTEIN BAR,2245384,120 S RIVERSIDE PLZ,CHICAGO,IL,60606
CHICAGO SOCCER RESTAURANT,1915583,5404 N KEDZIE AVE,CHICAGO,IL,60625
HARRY CARAY'S SHORTSTOP,2689813,5700 S CICERO AVE,CHICAGO,IL,60638
LATE NIGHT THAI AND SUSHI,2353933,1624 W BELMONT AVE,CHICAGO,IL,60657
KILWINS CHOCOLATES FUDGE AND ICE CREAM,2501236,310 S MICHIGAN AVE,CHICAGO,IL,60604
BEGGARS PIZZA,2089154,5133 S CICERO AVE,CHICAGO,IL,60632
NANDO MILANO TRATTORIA,2137439,2114 W DIVISION ST,CHICAGO,IL,60622
ELIZABETH  RESTAURANT,2049249,4835 N WESTERN AVE,CHICAGO,IL,60625
RPM SEAFOOD,2703880,317 N CLARK ST,CHICAGO,IL,60654
COUSINS SUBS,2632287,120 W MADISON ST,CHICAGO,IL,60602
KENTUCKY FRIED CHICKEN,2565166,3927 N HARLEM AVE,CHICAGO,IL,60634
DUNKIN DONUTS,1914443,310 S CANAL ST,CHICAGO,IL,60606
TAQUERIA LA ESQUINITA,2326354,6924 W GRAND AVE,CHICAGO,IL,60707
MCM PUB & LIQUORS,1696253,3906-3910 N CICERO AVE,CHICAGO,IL,60641
"SSP AMERICA, INC",2541992,5757 W 59TH ST,CHICAGO,IL,60638
EL CAPITAN RESTAURANT,12453,3754-3758 W ARMITAGE AVE,CHICAGO,IL,60647
SALAAM RESTAURANT AND BAKERY,2141327,700-706 W 79TH ST,CHICAGO,IL,60620
CHICAGO YACHT CLUB,44203,400 E MONROE DR,CHICAGO,IL,60603
MCDONALD'S,2350042,3020-3022 S HALSTED ST,CHICAGO,IL,60608
DAVE'S 'S RED HOT,1515517,3422 W ROOSEVELT RD,CHICAGO,IL,60624
REAL GOOD JUICE CO.,2309202,1647 N WELLS ST,CHICAGO,IL,60614
KENTUCKY FRIED CHICKEN,2483755,8307 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60619
ROYS LUNCH BAG,46653,403 E 71ST ST,CHICAGO,IL,60619
SUBWAY SANDWICHES,2469874,7108 S WABASH AVE,CHICAGO,IL,60619
STARBUCKS COFFEE  #2635,1276339,4753 N BROADWAY,CHICAGO,IL,60640
SEA FOOD HOT POT,2432467,1130 W ARGYLE ST,CHICAGO,IL,60640
HEARTY CAFE PANCAKE HOUSE,2026899,9623 S WESTERN AVE,CHICAGO,IL,60643
DUNKIN DONUTS BASKIN ROBBINS,1676715,600 S WABASH AVE,CHICAGO,IL,60605
BLISS RESTO,2641943,1522-1526 W MONTROSE AVE,CHICAGO,IL,60613
DAO THAI RESTRAUNT,16823,230 E OHIO ST,CHICAGO,IL,60611
PLEIN AIR,2290074,5751 S WOODLAWN AVE,CHICAGO,IL,60637
D' LUNA RESTAURANT INC.,2627620,1943 W 51ST ST,CHICAGO,IL,60609
STARBUCKS COFFEE,1932196,17 E MONROE ST,CHICAGO,IL,60603
PAPA JOHN'S PIZZA,1545897,2620 N NARRAGANSETT AVE,CHICAGO,IL,60639
CORNER BAKERY CAFE,1649366,35 E MONROE ST,CHICAGO,IL,60603
ARAMARK@LOYOLA HALAS CAFE,2340704,6458 N WINTHROP AVE,CHICAGO,IL,60626
"EAT & DRINK, INC",2069092,4649 N DAMEN AVE,CHICAGO,IL,60625
MIRAI SUSHI,78427,2020 W DIVISION ST,CHICAGO,IL,60622
FLO & SANTO,2355411,1310 S WABASH AVE,CHICAGO,IL,60605
HECTOR' CLUB,2320716,3332 W MONTROSE AVE,CHICAGO,IL,60618
HERO COFFEE,2535860,2111 W ROSCOE ST,CHICAGO,IL,60618
LIBERO CAFE,1980200,5074-5076 N Lincoln AVE,CHICAGO,IL,60625
RED MANGO,2326443,151 E Randolph ST,CHICAGO,IL,60601
Argo Tea,2595572,6576 N Sheridan RD,CHICAGO,IL,60626
STARBUCKS COFFEE #2223,23081,3350 N LINCOLN AVE,CHICAGO,IL,60657
BIG BABY'S SOUTHERN SOUL KITCHEN & GRILL,2699334,9938 S TORRENCE AVE,CHICAGO,IL,60617
NEW CHINA EXPRESS,1444085,720 E 87TH ST,CHICAGO,IL,60619
WINDY CITY SWEETS,2137481,3308 N BROADWAY,CHICAGO,IL,60657
DOS TOROS TAQUERIA,2564452,300 S WACKER DR,CHICAGO,IL,60606
TITA'S DOGS,2699572,1740 N KOSTNER AVE,CHICAGO,IL,60639
HON KEE BBQ & SEAFOOD RESTAURANT INC,2564001,5009 N WINTHROP AVE,CHICAGO,IL,60640
EL MUELLE,1488496,4253 W 47TH ST,CHICAGO,IL,60632
CHIKIS N GRILL,2542447,2815-2817 W DIVERSEY AVE,CHICAGO,IL,60647
MR. SUBMARINE,1576348,5012 S PULASKI RD,CHICAGO,IL,60632
AROY THAI RESTAURANT,2452369,4654 N DAMEN AVE,CHICAGO,IL,60625
MILLENNIUM,2469370,151 E Randolph ST,CHICAGO,IL,60601
MOM'S PLACE-A CHICAGO GATHERING SPOT,2500690,650 N DEARBORN ST,CHICAGO,IL,60654
NANDO'S PERI-PERI,2390927,1500 N CLYBOURN AVE,CHICAGO,IL,60610
RAISING CANE'S # 352,2551961,6568 N SHERIDAN RD,CHICAGO,IL,60626
TC HOTDOGS,1954116,1740 N KOSTNER AVE,CHICAGO,IL,60639
CHICAGO MERCANTILE EXCHANGE INC.,2690163,20 S WACKER DR,CHICAGO,IL,60606
GEORGE HOT DOGS,2177985,2612 S KEDZIE AVE,CHICAGO,IL,60623
LOS ALTOS,2590216,1848 W 47TH ST,CHICAGO,IL,60609
HAMBURGER HEAVEN,2419192,3001 S ARCHER AVE,CHICAGO,IL,60608
EINSTEIN BROS. BAGELS #1242,2099079,109 E PEARSON ST,CHICAGO,IL,60611
DUNKIN DONUTS,44033,5448 S PULASKI RD,CHICAGO,IL,60632
LB WILSON LLC-LA BOULANGERIE,2477297,1945 W WILSON AVE,CHICAGO,IL,60640
ME DEE INC.,1979463,4805 N DAMEN AVE,CHICAGO,IL,60625
CANNONS JERK,2354016,442 E 75TH ST,CHICAGO,IL,60619
LEMONS ENTERPRISES INC.,34368,311 E 75TH ST,CHICAGO,IL,60619
KONAK RESTAURANT,15910,5150 N CLARK ST,CHICAGO,IL,60640
WILLA'S FIFTY YARD LINE,10604,69 E 75TH ST,CHICAGO,IL,60619
"HOLLYWOOD FOOD MARKET, INC.",1964668,606 E 79TH ST,CHICAGO,IL,60619
MABE'S DELI INC,2594734,312 E 75TH ST,CHICAGO,IL,60619
CORNER BAKERY CAFE,1649320,224 S MICHIGAN AVE,CHICAGO,IL,60604
OSAS AFRICAN RESTAURANT & CATERING SERVICES,1770713,1027 W WILSON AVE,CHICAGO,IL,60640
TAKITO STREET,2658194,2421 - 2423 N LINCOLN AVE,CHICAGO,IL,60614
BABA'S VILLAGE,1816538,310 S CANAL ST,CHICAGO,IL,60606
BADOU SENEGALESE CUISINE,2699175,2049 W HOWARD ST,CHICAGO,IL,60645
JAMBA  JUICE  #481,2359081,225 S CANAL ST,CHICAGO,IL,60606
KCG OF CHICAGO UNION STATION,69186,225 S CANAL ST,CHICAGO,IL,60606
TESFA ETHIOPIAN CUISINE,2523271,1023-1025 W WILSON AVE,CHICAGO,IL,60640
TAQUERIA LA MEXICANA,32909,815 W 35TH ST,CHICAGO,IL,60609
RUDY'S BAR & GRILL,2031433,69 E MADISON ST,CHICAGO,IL,60603
LA BARCA,21110,1221 W 47TH ST,CHICAGO,IL,60609
